1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
-71.7971,NaN,NaN,91.8093,121.435,-60.6677,2.15443,86.8489,100.265,6.87118,-82.5624,-69.5894,92.071,39.7084,106.09,-88.6266,18.4902,91.52,107.604,44.5352,91.6424,115.125,-75.2114,5.75245,71.2878,-87.2776,2.8095,36.7667,170.669,-83.3134,-84.7486
6.50345,NaN,NaN,34.1974,126.474,-91.8472,114.912,50.3478,139.686,120.915,39.9431,86.0093,59.9829,149.409,98.9663,137.306,126.949,67.2446,149.7,177.926,25.2691,-157.847,38.3904,107.828,111.232,62.2514,-71.9966,130.566,-109.647,107.83,-50.751
89.6457,NaN,NaN,112.511,116.927,115.015,120.096,94.46,-73.5893,80.6237,89.9406,120.781,139.129,108.082,-101.639,-90.639,71.2868,-55.9505,127.857,35.2972,35.8842,35.0714,42.052,130.54,-0.099363,44.3104,-99.4732,86.557,104.85,114.164,120.796
-66.635,NaN,NaN,9.09773,119.575,-35.0511,127.561,68.9621,130.452,30.026,-7.83179,127.46,48.0012,-73.127,47.6599,-35.0369,84.82,62.9712,35.7737,-72.5289,104.121,43.8761,99.6143,120.556,-84.5801,69.4972,125.208,38.5436,94.9182,79.7586,54.0377
-105.8,NaN,NaN,120.998,120.795,44.4538,126.941,-0.349411,78.9675,58.4183,19.9858,136.205,-97.4788,107.054,90.5917,88.5453,-0.290265,-75.6732,138.398,43.1004,108.103,37.5348,114.779,-71.9498,18.0255,80.5904,9.65431,28.8071,-57.6536,81.9731,95.5326
2.17876,NaN,NaN,114.489,133.028,8.3879,120.582,121.03,146.36,114.207,127.674,118.021,55.9204,-75.1601,111.384,80.6155,8.98727,-99.3162,-80.6513,17.7749,-35.3711,-120.675,80.0822,-88.4442,14.7394,73.3855,152.081,113.04,104.022,6.40648,82.6165
99.6423,NaN,NaN,-83.9236,85.1261,-98.5972,41.1624,111.673,-84.0491,121.93,-79.4656,-0.039184,127.643,117.939,-63.8563,-100.301,110.999,33.5441,-90.0652,91.6947,45.3243,20.7493,-55.8026,93.755,-88.6419,36.0032,134.953,-95.8087,126.319,86.2537,73.1149
86.7154,NaN,NaN,124.933,76.4736,-71.7534,99.9424,86.0449,-94.6207,120.838,-60.8749,29.0754,71.3091,60.2508,113.711,4.40411,105.853,55.4285,31.1595,42.6602,-114.424,132.387,96.1313,-74.0701,110.283,121.994,-3.23691,97.8535,108.355,94.6542,72.2737
121.138,NaN,NaN,32.9238,105.256,139.907,103.614,105.195,7.36304,67.8618,120.687,106.98,10.0135,83.6735,39.2098,-74.7861,76.423,156.653,-88.0179,86.6102,68.1036,35.2306,68.8518,105.815,-4.20195,115.483,102.561,44.8967,118.14,136.31,-58.7431
-98.6949,NaN,NaN,110.234,127.23,80.6956,79.1574,-1.57256,114.167,76.9177,76.8263,38.95,24.7505,131.959,134.425,3.21802,101.959,-156.216,-1.03538,103.941,129.266,-117.219,119.954,80.7736,23.312,93.1226,69.7095,126.027,98.1556,-80.9628,-113.587
-90.0003,NaN,NaN,-96.0178,120.513,-90.7101,26.7373,80.7003,-98.4013,68.1903,-4.60431,104.581,127.852,70.3738,1.79199,-88.3995,84.7987,36.9101,124.223,38.2289,120.345,23.8669,-95.2382,-89.1136,2.38057,19.644,43.4402,122.436,128.424,-69.754,-83.165
-78.4543,NaN,NaN,120.448,134.254,71.3244,15.8567,105.08,106.625,38.0793,120.745,90.2861,-83.6856,41.8261,99.6797,-93.006,-81.8767,-81.9867,32.6645,-93.2793,70.7991,16.1707,85.8394,-55.676,112.712,-89.5636,85.8723,121.195,70.6377,90.6333,2.49701
-77.2692,NaN,NaN,-63.565,81.3231,118.563,19.4632,-0.827224,49.1108,77.27,-61.3214,72.4557,38.7219,112.018,25.6793,107.684,18.5736,-57.811,133.126,40.7733,34.2361,41.6293,100.339,8.91392,84.7692,79.4844,-101.306,117.702,28.9896,128.392,-58.273
-60.6243,NaN,NaN,7.85685,107.277,133.167,13.3528,67.2606,146.608,-78.9872,88.4616,33.0459,121.135,104.391,117.386,0.222568,120.441,-83.3602,27.69,-96.95,117.773,-96.9531,35.4045,-92.2335,93.8215,169.918,101.556,8.0195,-94.1535,108.35,106.865
-67.0248,NaN,NaN,68.0427,-53.4946,90.4685,91.9906,96.1887,120.592,120.692,-87.7141,-78.5415,46.173,113.059,7.555,110.075,-4.04727,64.5783,67.3621,45.9295,111.322,-70.6918,130.459,91.5452,89.0861,19.7971,126.05,110.85,35.2088,100.457,-13.4378
-82.8186,NaN,NaN,20.825,128.994,121.229,39.471,121.124,-61.4302,67.8824,-111.414,85.4779,17.1002,107.668,-102.778,-50.9415,101.598,-157.366,-104.729,116.828,-1.02334,143.217,70.6001,110.224,-1.03826,125.3,-98.7502,-81.1113,130.272,75.3419,125.052
NaN,NaN,NaN,90.3467,71.1137,35.1973,8.52892,115.901,31.8594,28.4296,139.905,32.5514,91.9783,31.4914,121.73,8.74789,127.063,-88.2883,-75.5169,-83.3808,71.5076,-103.358,116.92,40.7104,17.4846,-97.7891,94.0349,121.037,69.1065,27.4879,112.531
NaN,NaN,NaN,-4.19711,178.083,83.637,95.5588,34.1325,75.4042,40.3477,100.367,-66.4234,16.7191,90.0268,-90.5833,-0.537843,79.8583,53.5803,-72.4921,117.428,89.1145,82.8115,39.7621,29.8704,74.7271,67.9052,86.1969,30.2188,121.142,121.612,21.1907
NaN,NaN,NaN,-104.497,17.4379,121.229,121.424,-111.562,1.81853,79.2684,-149.768,-110.047,14.5282,112.446,-86.0563,-0.678384,-84.5578,49.1842,-81.7756,-96.5166,-88.1982,42.8313,-75.4261,90.1165,101.833,-6.21639,82.2779,11.2812,113.694,32.9068,-59.8071
NaN,NaN,NaN,7.08584,106.969,-81.3044,133.701,-81.35,-86.4699,127.335,105.709,-62.9104,92.9144,37.167,-76.7187,-113.627,20.8369,104.442,119.784,98.6007,-72.76,-56.0469,105.414,123.27,18.9236,-94.0948,-70.9765,122.594,100.184,92.4891,93.751
NaN,NaN,NaN,117.954,91.5698,127.143,103.821,144.787,9.06044,99.6055,106.544,-100.889,76.6811,-120.297,-73.4589,34.6702,48.0198,67.0593,125.58,-90.0126,78.4423,111.863,24.5016,112.304,-96.9696,94.0105,108.111,82.3216,7.63747,166.967,-55.6997
NaN,NaN,NaN,86.5429,-87.1388,8.88898,90.2027,119.806,101.308,77.0555,108,17.0015,28.3179,66.0345,5.9793,123.715,-84.2531,111.889,25.203,-71.9034,103.519,102.15,-4.21592,137.194,101.935,6.59134,44.7839,-2.59334,27.5529,25.2115,11.5284
NaN,NaN,NaN,52.2925,-64.7489,138.568,-75.4917,138.966,-109.813,10.8528,1.13979,109.807,115.176,69.2454,116.022,-0.67815,6.16667,82.5486,33.3194,-83.8407,73.0739,106.58,107.778,18.7426,15.7089,-37.7816,-38.1133,22.6608,-105.143,117.183,104.762
NaN,NaN,NaN,-88.8546,61.1056,-87.0534,54.214,-86.6267,114.142,84.4369,19.9654,105.076,132.779,120.822,135.664,108.884,73.2608,91.7747,20.1148,109.474,86.4305,87.1438,-98.6645,90.1201,121.346,72.0792,8.6417,78.8529,105.084,-85.6393,140.046
NaN,NaN,NaN,-75.0642,29.4075,107.662,33.8431,111.708,77.5024,104.452,6.58158,105.275,99.4781,127.54,88.9474,121.616,104.681,-86.7391,133.058,86.2589,-97.65,-82.0874,-0.472122,6.15,67.1852,17.705,89.0463,3.88146,101.694,9.17775,177.922
NaN,NaN,NaN,110.803,42.7015,-106.048,-97.4674,69.8855,-91.5834,14.8285,134.158,100.456,105.185,52.982,-93.2456,-99.3783,44.1874,-70.1631,51.6194,-35.7698,126.499,170.375,-76.9287,-1.77849,-1.82408,23.1853,-0.452256,135.556,99.6771,79.6967,-80.4927
NaN,NaN,NaN,-93.4599,125.207,89.9062,-83.0581,134.31,-75.3512,13.3184,-15.0548,-101.877,104.42,26.8101,-70.9329,-155.099,81.6241,131.95,34.9058,-121.357,153.289,143.697,43.8014,116.237,38.1609,-0.981038,-52.6403,103.73,120.573,31.1747,-73.8324
NaN,NaN,NaN,-97.5615,101.905,-81.5019,84.4178,79.068,99.8978,-1.50563,-14.5482,-83.7888,135.571,93.1722,107.05,121.177,127.063,94.2009,57.5828,100.168,125.501,94.9457,-88.6205,-10.2126,131.888,-70.3928,80.9261,35.8295,28.8241,-87.5693,-90.6128
NaN,NaN,NaN,2.32843,45.5551,-3.64553,81.0334,-159.539,124.962,134.79,18.0044,-72.2832,72.2365,68.8677,30.0083,109.443,121.341,-75.8722,173.329,21.2685,26.329,66.833,-71.0538,-3.15507,125.367,-7.15018,126.872,82.7962,-76.1873,-98.4317,6.5302
NaN,NaN,NaN,-17.0028,58.8318,103.076,105.467,78.8487,48.1619,120.77,87.3749,110.139,74.5774,105.136,11.938,7.74033,-81.566,-77.1518,-63.9857,-97.291,80.1999,3.07187,116.143,-98.1487,85.7081,121.606,109.532,126.246,85.9321,-16.5329,28.7321
NaN,NaN,NaN,112.441,-0.782037,107.467,97.6568,-90.1363,79.9572,2.09318,95.2679,78.7288,23.7585,114.339,85.3527,-97.1989,122.413,25.6338,121.709,106.888,73.5637,83.5293,112.355,120.785,130.571,24.7926,-70.4897,32.726,121.192,-80.4061,-53.5718
NaN,NaN,NaN,-82.4462,139.821,89.9598,103.415,35.8071,108.845,-90.8326,-88.8253,28.8983,-104.97,111.879,37.5862,-69.3826,89.5736,36.33,42.8994,-67.7953,87.0126,-56.4844,57.933,18.3503,101.18,-100.417,70.5453,73.5222,84.2495,78.2616,45.4022
NaN,NaN,NaN,110.35,87.4462,90.5909,129.159,-1.62812,107.087,-95.2737,-83.7471,-16.7921,23.9956,113.649,3.51811,39.7227,97.7536,-91.0233,33.784,42.4108,115.76,47.8814,-125.033,89.7871,38.1099,-100.55,102.822,4.12488,-98.0111,45.2538,-6.95501
NaN,NaN,NaN,-88.6221,130.676,-49.2012,105.268,5.83747,-74.5879,125.873,90.2429,81.7657,21.4825,119.82,-124.075,150.571,126.694,-74.0372,-88.6506,75.4747,130.955,37.2205,18.5781,-71.9359,85.5,90.0355,-79.3744,-15.4943,13.2017,23.4176,21.698
NaN,NaN,NaN,2.40705,80.8611,92.817,-107.422,13.018,-83.0411,121.181,-90.4962,45.5183,127.412,117.451,32.7609,81.3113,-83.0259,10.6119,61.7439,-88.7195,27.8629,-70.7895,151.375,-102.791,-85.6925,113.171,4.55533,12.1089,31.7933,-75.544,121.241
NaN,NaN,NaN,101.507,81.2516,6.20383,85.7348,2.93545,80.7928,117.653,122.697,53.0682,91.961,70.1175,18.6091,108.567,44.0332,-87.1782,47.1348,112.632,120.856,124.86,7.72656,24.3875,109.773,-103.836,105.501,106.115,57.4276,99.5163,98.4028
NaN,NaN,NaN,118.345,34.6858,77.0504,99.9386,11.2843,100.419,22.4992,-86.6886,-72.5452,104.011,42.0509,43.3182,31.9504,133.797,108.51,147.01,-86.8897,116.224,29.673,91.9535,114.415,121.443,27.9665,88.3453,-72.2827,125.052,10.6129,-101.772
